idn,type,src,dst,period,error,cktElement,cktTerminal,cktPhase,cktProperty
0029101,smartmeter,29101,1,100,0.0001667,Load.29101.1,BUS1,PHASE_1,None
0029102,smartmeter,29102,1,100,0.0001667,Load.29102.3,BUS1,PHASE_3,None
0029103,smartmeter,29103,1,100,0.0001667,Load.29103.1,BUS1,PHASE_1,None
0029104,smartmeter,29104,1,100,0.0001667,Load.29104.1,BUS1,PHASE_1,None
0029105,smartmeter,29105,1,100,0.0001667,Load.29105.2,BUS1,PHASE_2,None
0029106,smartmeter,29106,1,100,0.0001667,Load.29106.1,BUS1,PHASE_1,None
0029107,smartmeter,29107,1,100,0.0001667,Load.29107.1,BUS1,PHASE_1,None
0029108,smartmeter,29108,1,100,0.0001667,Load.29108.2,BUS1,PHASE_2,None
0029109,smartmeter,29109,1,100,0.0001667,Load.29109.1,BUS1,PHASE_1,None
0029110,smartmeter,29110,1,100,0.0001667,Load.29110.1,BUS1,PHASE_1,None
0030056,smartmeter,30056,1,100,0.0001667,Load.30056.1,BUS1,PHASE_1,None
0030057,smartmeter,30057,1,100,0.0001667,Load.30057.2,BUS1,PHASE_2,None
0030058,smartmeter,30058,1,100,0.0001667,Load.30058.1,BUS1,PHASE_1,None
0030059,smartmeter,30059,1,100,0.0001667,Load.30059.1,BUS1,PHASE_1,None
0030060,smartmeter,30060,1,100,0.0001667,Load.30060.1,BUS1,PHASE_1,None
0030061,smartmeter,30061,1,100,0.0001667,Load.30061.2,BUS1,PHASE_2,None
0030062,smartmeter,30062,1,100,0.0001667,Load.30062.2,BUS1,PHASE_2,None
0030063,smartmeter,30063,1,100,0.0001667,Load.30063.3,BUS1,PHASE_3,None
0030064,smartmeter,30064,1,100,0.0001667,Load.30064.1,BUS1,PHASE_1,None
0030065,smartmeter,30065,1,100,0.0001667,Load.30065.2,BUS1,PHASE_2,None
0030066,smartmeter,30066,1,100,0.0001667,Load.30066.2,BUS1,PHASE_2,None
0030067,smartmeter,30067,1,100,0.0001667,Load.30067.3,BUS1,PHASE_3,None
0030068,smartmeter,30068,1,100,0.0001667,Load.30068.2,BUS1,PHASE_2,None
0030069,smartmeter,30069,1,100,0.0001667,Load.30069.1,BUS1,PHASE_1,None
0030070,smartmeter,30070,1,100,0.0001667,Load.30070.2,BUS1,PHASE_2,None
0030071,smartmeter,30071,1,100,0.0001667,Load.30071.3,BUS1,PHASE_3,None
0030072,smartmeter,30072,1,100,0.0001667,Load.30072.3,BUS1,PHASE_3,None
0030073,smartmeter,30073,1,100,0.0001667,Load.30073.3,BUS1,PHASE_3,None
0030074,smartmeter,30074,1,100,0.0001667,Load.30074.3,BUS1,PHASE_3,None
0030075,smartmeter,30075,1,100,0.0001667,Load.30075.1,BUS1,PHASE_1,None
0030076,smartmeter,30076,1,100,0.0001667,Load.30076.1,BUS1,PHASE_1,None
0030077,smartmeter,30077,1,100,0.0001667,Load.30077.1,BUS1,PHASE_1,None
0030078,smartmeter,30078,1,100,0.0001667,Load.30078.2,BUS1,PHASE_2,None
0030079,smartmeter,30079,1,100,0.0001667,Load.30079.3,BUS1,PHASE_3,None
0030080,smartmeter,30080,1,100,0.0001667,Load.30080.1,BUS1,PHASE_1,None
0030081,smartmeter,30081,1,100,0.0001667,Load.30081.2,BUS1,PHASE_2,None
0030082,smartmeter,30082,1,100,0.0001667,Load.30082.3,BUS1,PHASE_3,None
0030083,smartmeter,30083,1,100,0.0001667,Load.30083.3,BUS1,PHASE_3,None
0030084,smartmeter,30084,1,100,0.0001667,Load.30084.1,BUS1,PHASE_1,None
0030085,smartmeter,30085,1,100,0.0001667,Load.30085.1,BUS1,PHASE_1,None
0030086,smartmeter,30086,1,100,0.0001667,Load.30086.1,BUS1,PHASE_1,None
0030087,smartmeter,30087,1,100,0.0001667,Load.30087.3,BUS1,PHASE_3,None
0030088,smartmeter,30088,1,100,0.0001667,Load.30088.3,BUS1,PHASE_3,None
0030089,smartmeter,30089,1,100,0.0001667,Load.30089.1,BUS1,PHASE_1,None
0030090,smartmeter,30090,1,100,0.0001667,Load.30090.2,BUS1,PHASE_2,None
0030091,smartmeter,30091,1,100,0.0001667,Load.30091.2,BUS1,PHASE_2,None
0030092,smartmeter,30092,1,100,0.0001667,Load.30092.2,BUS1,PHASE_2,None
0030093,smartmeter,30093,1,100,0.0001667,Load.30093.2,BUS1,PHASE_2,None
0030094,smartmeter,30094,1,100,0.0001667,Load.30094.3,BUS1,PHASE_3,None
0030095,smartmeter,30095,1,100,0.0001667,Load.30095.2,BUS1,PHASE_2,None
0030096,smartmeter,30096,1,100,0.0001667,Load.30096.2,BUS1,PHASE_2,None
0030097,smartmeter,30097,1,100,0.0001667,Load.30097.3,BUS1,PHASE_3,None
0030098,smartmeter,30098,1,100,0.0001667,Load.30098.3,BUS1,PHASE_3,None
0030099,smartmeter,30099,1,100,0.0001667,Load.30099.2,BUS1,PHASE_2,None
0030100,smartmeter,30100,1,100,0.0001667,Load.30100.2,BUS1,PHASE_2,None
0030101,smartmeter,30101,1,100,0.0001667,Load.30101.1,BUS1,PHASE_1,None
0030102,smartmeter,30102,1,100,0.0001667,Load.30102.3,BUS1,PHASE_3,None
0030103,smartmeter,30103,1,100,0.0001667,Load.30103.1,BUS1,PHASE_1,None
0030104,smartmeter,30104,1,100,0.0001667,Load.30104.1,BUS1,PHASE_1,None
0030105,smartmeter,30105,1,100,0.0001667,Load.30105.2,BUS1,PHASE_2,None
0030106,smartmeter,30106,1,100,0.0001667,Load.30106.1,BUS1,PHASE_1,None
0030107,smartmeter,30107,1,100,0.0001667,Load.30107.1,BUS1,PHASE_1,None
0030108,smartmeter,30108,1,100,0.0001667,Load.30108.2,BUS1,PHASE_2,None
0030109,smartmeter,30109,1,100,0.0001667,Load.30109.1,BUS1,PHASE_1,None
0030110,smartmeter,30110,1,100,0.0001667,Load.30110.1,BUS1,PHASE_1,None
0031056,smartmeter,31056,1,100,0.0001667,Load.31056.1,BUS1,PHASE_1,None
0031057,smartmeter,31057,1,100,0.0001667,Load.31057.2,BUS1,PHASE_2,None
0031058,smartmeter,31058,1,100,0.0001667,Load.31058.1,BUS1,PHASE_1,None
0031059,smartmeter,31059,1,100,0.0001667,Load.31059.1,BUS1,PHASE_1,None
0031060,smartmeter,31060,1,100,0.0001667,Load.31060.1,BUS1,PHASE_1,None
0031061,smartmeter,31061,1,100,0.0001667,Load.31061.2,BUS1,PHASE_2,None
0031062,smartmeter,31062,1,100,0.0001667,Load.31062.2,BUS1,PHASE_2,None
0031063,smartmeter,31063,1,100,0.0001667,Load.31063.3,BUS1,PHASE_3,None
0031064,smartmeter,31064,1,100,0.0001667,Load.31064.1,BUS1,PHASE_1,None
0031065,smartmeter,31065,1,100,0.0001667,Load.31065.2,BUS1,PHASE_2,None
0031066,smartmeter,31066,1,100,0.0001667,Load.31066.2,BUS1,PHASE_2,None
0031067,smartmeter,31067,1,100,0.0001667,Load.31067.3,BUS1,PHASE_3,None
0031068,smartmeter,31068,1,100,0.0001667,Load.31068.2,BUS1,PHASE_2,None
0031069,smartmeter,31069,1,100,0.0001667,Load.31069.1,BUS1,PHASE_1,None
0031070,smartmeter,31070,1,100,0.0001667,Load.31070.2,BUS1,PHASE_2,None
0031071,smartmeter,31071,1,100,0.0001667,Load.31071.3,BUS1,PHASE_3,None
0031072,smartmeter,31072,1,100,0.0001667,Load.31072.3,BUS1,PHASE_3,None
0031073,smartmeter,31073,1,100,0.0001667,Load.31073.3,BUS1,PHASE_3,None
0031074,smartmeter,31074,1,100,0.0001667,Load.31074.3,BUS1,PHASE_3,None
0031075,smartmeter,31075,1,100,0.0001667,Load.31075.1,BUS1,PHASE_1,None
0031076,smartmeter,31076,1,100,0.0001667,Load.31076.1,BUS1,PHASE_1,None
0031077,smartmeter,31077,1,100,0.0001667,Load.31077.1,BUS1,PHASE_1,None
0031078,smartmeter,31078,1,100,0.0001667,Load.31078.2,BUS1,PHASE_2,None
0031079,smartmeter,31079,1,100,0.0001667,Load.31079.3,BUS1,PHASE_3,None
0031080,smartmeter,31080,1,100,0.0001667,Load.31080.1,BUS1,PHASE_1,None
0031081,smartmeter,31081,1,100,0.0001667,Load.31081.2,BUS1,PHASE_2,None
0031082,smartmeter,31082,1,100,0.0001667,Load.31082.3,BUS1,PHASE_3,None
0031083,smartmeter,31083,1,100,0.0001667,Load.31083.3,BUS1,PHASE_3,None
0031084,smartmeter,31084,1,100,0.0001667,Load.31084.1,BUS1,PHASE_1,None
0031085,smartmeter,31085,1,100,0.0001667,Load.31085.1,BUS1,PHASE_1,None
0031086,smartmeter,31086,1,100,0.0001667,Load.31086.1,BUS1,PHASE_1,None
0031087,smartmeter,31087,1,100,0.0001667,Load.31087.3,BUS1,PHASE_3,None
0031088,smartmeter,31088,1,100,0.0001667,Load.31088.3,BUS1,PHASE_3,None
0031089,smartmeter,31089,1,100,0.0001667,Load.31089.1,BUS1,PHASE_1,None
0031090,smartmeter,31090,1,100,0.0001667,Load.31090.2,BUS1,PHASE_2,None
0031091,smartmeter,31091,1,100,0.0001667,Load.31091.2,BUS1,PHASE_2,None
0031092,smartmeter,31092,1,100,0.0001667,Load.31092.2,BUS1,PHASE_2,None
0031093,smartmeter,31093,1,100,0.0001667,Load.31093.2,BUS1,PHASE_2,None
0031094,smartmeter,31094,1,100,0.0001667,Load.31094.3,BUS1,PHASE_3,None
0031095,smartmeter,31095,1,100,0.0001667,Load.31095.2,BUS1,PHASE_2,None
0031096,smartmeter,31096,1,100,0.0001667,Load.31096.2,BUS1,PHASE_2,None
0031097,smartmeter,31097,1,100,0.0001667,Load.31097.3,BUS1,PHASE_3,None
0031098,smartmeter,31098,1,100,0.0001667,Load.31098.3,BUS1,PHASE_3,None
0031099,smartmeter,31099,1,100,0.0001667,Load.31099.2,BUS1,PHASE_2,None
0031100,smartmeter,31100,1,100,0.0001667,Load.31100.2,BUS1,PHASE_2,None
0031101,smartmeter,31101,1,100,0.0001667,Load.31101.1,BUS1,PHASE_1,None
0031102,smartmeter,31102,1,100,0.0001667,Load.31102.3,BUS1,PHASE_3,None
0031103,smartmeter,31103,1,100,0.0001667,Load.31103.1,BUS1,PHASE_1,None
0031104,smartmeter,31104,1,100,0.0001667,Load.31104.1,BUS1,PHASE_1,None
0031105,smartmeter,31105,1,100,0.0001667,Load.31105.2,BUS1,PHASE_2,None
0031106,smartmeter,31106,1,100,0.0001667,Load.31106.1,BUS1,PHASE_1,None
0031107,smartmeter,31107,1,100,0.0001667,Load.31107.1,BUS1,PHASE_1,None
0031108,smartmeter,31108,1,100,0.0001667,Load.31108.2,BUS1,PHASE_2,None
0031109,smartmeter,31109,1,100,0.0001667,Load.31109.1,BUS1,PHASE_1,None
0031110,smartmeter,31110,1,100,0.0001667,Load.31110.1,BUS1,PHASE_1,None
0032056,smartmeter,32056,1,100,0.0001667,Load.32056.1,BUS1,PHASE_1,None
0032057,smartmeter,32057,1,100,0.0001667,Load.32057.2,BUS1,PHASE_2,None
0032058,smartmeter,32058,1,100,0.0001667,Load.32058.1,BUS1,PHASE_1,None
0032059,smartmeter,32059,1,100,0.0001667,Load.32059.1,BUS1,PHASE_1,None
0032060,smartmeter,32060,1,100,0.0001667,Load.32060.1,BUS1,PHASE_1,None
0032061,smartmeter,32061,1,100,0.0001667,Load.32061.2,BUS1,PHASE_2,None
0032062,smartmeter,32062,1,100,0.0001667,Load.32062.2,BUS1,PHASE_2,None
0032063,smartmeter,32063,1,100,0.0001667,Load.32063.3,BUS1,PHASE_3,None
0032064,smartmeter,32064,1,100,0.0001667,Load.32064.1,BUS1,PHASE_1,None
0032065,smartmeter,32065,1,100,0.0001667,Load.32065.2,BUS1,PHASE_2,None
0032066,smartmeter,32066,1,100,0.0001667,Load.32066.2,BUS1,PHASE_2,None
0032067,smartmeter,32067,1,100,0.0001667,Load.32067.3,BUS1,PHASE_3,None
0032068,smartmeter,32068,1,100,0.0001667,Load.32068.2,BUS1,PHASE_2,None
0032069,smartmeter,32069,1,100,0.0001667,Load.32069.1,BUS1,PHASE_1,None
0032070,smartmeter,32070,1,100,0.0001667,Load.32070.2,BUS1,PHASE_2,None
0032071,smartmeter,32071,1,100,0.0001667,Load.32071.3,BUS1,PHASE_3,None
0032072,smartmeter,32072,1,100,0.0001667,Load.32072.3,BUS1,PHASE_3,None
0032073,smartmeter,32073,1,100,0.0001667,Load.32073.3,BUS1,PHASE_3,None
0032074,smartmeter,32074,1,100,0.0001667,Load.32074.3,BUS1,PHASE_3,None
0032075,smartmeter,32075,1,100,0.0001667,Load.32075.1,BUS1,PHASE_1,None
0032076,smartmeter,32076,1,100,0.0001667,Load.32076.1,BUS1,PHASE_1,None
0032077,smartmeter,32077,1,100,0.0001667,Load.32077.1,BUS1,PHASE_1,None
0032078,smartmeter,32078,1,100,0.0001667,Load.32078.2,BUS1,PHASE_2,None
0032079,smartmeter,32079,1,100,0.0001667,Load.32079.3,BUS1,PHASE_3,None
0032080,smartmeter,32080,1,100,0.0001667,Load.32080.1,BUS1,PHASE_1,None
0032081,smartmeter,32081,1,100,0.0001667,Load.32081.2,BUS1,PHASE_2,None
0032082,smartmeter,32082,1,100,0.0001667,Load.32082.3,BUS1,PHASE_3,None
0032083,smartmeter,32083,1,100,0.0001667,Load.32083.3,BUS1,PHASE_3,None
0032084,smartmeter,32084,1,100,0.0001667,Load.32084.1,BUS1,PHASE_1,None
0032085,smartmeter,32085,1,100,0.0001667,Load.32085.1,BUS1,PHASE_1,None
0032086,smartmeter,32086,1,100,0.0001667,Load.32086.1,BUS1,PHASE_1,None
0032087,smartmeter,32087,1,100,0.0001667,Load.32087.3,BUS1,PHASE_3,None
0032088,smartmeter,32088,1,100,0.0001667,Load.32088.3,BUS1,PHASE_3,None
0032089,smartmeter,32089,1,100,0.0001667,Load.32089.1,BUS1,PHASE_1,None
0032090,smartmeter,32090,1,100,0.0001667,Load.32090.2,BUS1,PHASE_2,None
0032091,smartmeter,32091,1,100,0.0001667,Load.32091.2,BUS1,PHASE_2,None
0032092,smartmeter,32092,1,100,0.0001667,Load.32092.2,BUS1,PHASE_2,None
0032093,smartmeter,32093,1,100,0.0001667,Load.32093.2,BUS1,PHASE_2,None
0032094,smartmeter,32094,1,100,0.0001667,Load.32094.3,BUS1,PHASE_3,None
0032095,smartmeter,32095,1,100,0.0001667,Load.32095.2,BUS1,PHASE_2,None
0032096,smartmeter,32096,1,100,0.0001667,Load.32096.2,BUS1,PHASE_2,None
0032097,smartmeter,32097,1,100,0.0001667,Load.32097.3,BUS1,PHASE_3,None
0032098,smartmeter,32098,1,100,0.0001667,Load.32098.3,BUS1,PHASE_3,None
0032099,smartmeter,32099,1,100,0.0001667,Load.32099.2,BUS1,PHASE_2,None
0032100,smartmeter,32100,1,100,0.0001667,Load.32100.2,BUS1,PHASE_2,None
0032101,smartmeter,32101,1,100,0.0001667,Load.32101.1,BUS1,PHASE_1,None
0032102,smartmeter,32102,1,100,0.0001667,Load.32102.3,BUS1,PHASE_3,None
0032103,smartmeter,32103,1,100,0.0001667,Load.32103.1,BUS1,PHASE_1,None
0032104,smartmeter,32104,1,100,0.0001667,Load.32104.1,BUS1,PHASE_1,None
0032105,smartmeter,32105,1,100,0.0001667,Load.32105.2,BUS1,PHASE_2,None
0032106,smartmeter,32106,1,100,0.0001667,Load.32106.1,BUS1,PHASE_1,None
0032107,smartmeter,32107,1,100,0.0001667,Load.32107.1,BUS1,PHASE_1,None
0032108,smartmeter,32108,1,100,0.0001667,Load.32108.2,BUS1,PHASE_2,None
0032109,smartmeter,32109,1,100,0.0001667,Load.32109.1,BUS1,PHASE_1,None
0032110,smartmeter,32110,1,100,0.0001667,Load.32110.1,BUS1,PHASE_1,None
0033056,smartmeter,33056,1,100,0.0001667,Load.33056.1,BUS1,PHASE_1,None
0033057,smartmeter,33057,1,100,0.0001667,Load.33057.2,BUS1,PHASE_2,None
0033058,smartmeter,33058,1,100,0.0001667,Load.33058.1,BUS1,PHASE_1,None
0033059,smartmeter,33059,1,100,0.0001667,Load.33059.1,BUS1,PHASE_1,None
0033060,smartmeter,33060,1,100,0.0001667,Load.33060.1,BUS1,PHASE_1,None
0033061,smartmeter,33061,1,100,0.0001667,Load.33061.2,BUS1,PHASE_2,None
0033062,smartmeter,33062,1,100,0.0001667,Load.33062.2,BUS1,PHASE_2,None
0033063,smartmeter,33063,1,100,0.0001667,Load.33063.3,BUS1,PHASE_3,None
0033064,smartmeter,33064,1,100,0.0001667,Load.33064.1,BUS1,PHASE_1,None
0033065,smartmeter,33065,1,100,0.0001667,Load.33065.2,BUS1,PHASE_2,None
0033066,smartmeter,33066,1,100,0.0001667,Load.33066.2,BUS1,PHASE_2,None
0033067,smartmeter,33067,1,100,0.0001667,Load.33067.3,BUS1,PHASE_3,None
0033068,smartmeter,33068,1,100,0.0001667,Load.33068.2,BUS1,PHASE_2,None
0033069,smartmeter,33069,1,100,0.0001667,Load.33069.1,BUS1,PHASE_1,None
0033070,smartmeter,33070,1,100,0.0001667,Load.33070.2,BUS1,PHASE_2,None
0033071,smartmeter,33071,1,100,0.0001667,Load.33071.3,BUS1,PHASE_3,None
0033072,smartmeter,33072,1,100,0.0001667,Load.33072.3,BUS1,PHASE_3,None
0033073,smartmeter,33073,1,100,0.0001667,Load.33073.3,BUS1,PHASE_3,None
0033074,smartmeter,33074,1,100,0.0001667,Load.33074.3,BUS1,PHASE_3,None
0033075,smartmeter,33075,1,100,0.0001667,Load.33075.1,BUS1,PHASE_1,None
0033076,smartmeter,33076,1,100,0.0001667,Load.33076.1,BUS1,PHASE_1,None
0033077,smartmeter,33077,1,100,0.0001667,Load.33077.1,BUS1,PHASE_1,None
0033078,smartmeter,33078,1,100,0.0001667,Load.33078.2,BUS1,PHASE_2,None
0033079,smartmeter,33079,1,100,0.0001667,Load.33079.3,BUS1,PHASE_3,None
0033080,smartmeter,33080,1,100,0.0001667,Load.33080.1,BUS1,PHASE_1,None
0033081,smartmeter,33081,1,100,0.0001667,Load.33081.2,BUS1,PHASE_2,None
0033082,smartmeter,33082,1,100,0.0001667,Load.33082.3,BUS1,PHASE_3,None
0033083,smartmeter,33083,1,100,0.0001667,Load.33083.3,BUS1,PHASE_3,None
0033084,smartmeter,33084,1,100,0.0001667,Load.33084.1,BUS1,PHASE_1,None
0033085,smartmeter,33085,1,100,0.0001667,Load.33085.1,BUS1,PHASE_1,None
0033086,smartmeter,33086,1,100,0.0001667,Load.33086.1,BUS1,PHASE_1,None
0033087,smartmeter,33087,1,100,0.0001667,Load.33087.3,BUS1,PHASE_3,None
0033088,smartmeter,33088,1,100,0.0001667,Load.33088.3,BUS1,PHASE_3,None
0033089,smartmeter,33089,1,100,0.0001667,Load.33089.1,BUS1,PHASE_1,None
0033090,smartmeter,33090,1,100,0.0001667,Load.33090.2,BUS1,PHASE_2,None
0033091,smartmeter,33091,1,100,0.0001667,Load.33091.2,BUS1,PHASE_2,None
0033092,smartmeter,33092,1,100,0.0001667,Load.33092.2,BUS1,PHASE_2,None
0033093,smartmeter,33093,1,100,0.0001667,Load.33093.2,BUS1,PHASE_2,None
0033094,smartmeter,33094,1,100,0.0001667,Load.33094.3,BUS1,PHASE_3,None
0033095,smartmeter,33095,1,100,0.0001667,Load.33095.2,BUS1,PHASE_2,None
0033096,smartmeter,33096,1,100,0.0001667,Load.33096.2,BUS1,PHASE_2,None
0033097,smartmeter,33097,1,100,0.0001667,Load.33097.3,BUS1,PHASE_3,None
0033098,smartmeter,33098,1,100,0.0001667,Load.33098.3,BUS1,PHASE_3,None
0033099,smartmeter,33099,1,100,0.0001667,Load.33099.2,BUS1,PHASE_2,None
0033100,smartmeter,33100,1,100,0.0001667,Load.33100.2,BUS1,PHASE_2,None
0033101,smartmeter,33101,1,100,0.0001667,Load.33101.1,BUS1,PHASE_1,None
0033102,smartmeter,33102,1,100,0.0001667,Load.33102.3,BUS1,PHASE_3,None
0033103,smartmeter,33103,1,100,0.0001667,Load.33103.1,BUS1,PHASE_1,None
0033104,smartmeter,33104,1,100,0.0001667,Load.33104.1,BUS1,PHASE_1,None
0033105,smartmeter,33105,1,100,0.0001667,Load.33105.2,BUS1,PHASE_2,None
0033106,smartmeter,33106,1,100,0.0001667,Load.33106.1,BUS1,PHASE_1,None
0033107,smartmeter,33107,1,100,0.0001667,Load.33107.1,BUS1,PHASE_1,None
0033108,smartmeter,33108,1,100,0.0001667,Load.33108.2,BUS1,PHASE_2,None
0033109,smartmeter,33109,1,100,0.0001667,Load.33109.1,BUS1,PHASE_1,None
0033110,smartmeter,33110,1,100,0.0001667,Load.33110.1,BUS1,PHASE_1,None
